_id.lang,_id.totalViews,value
"en",-170.0,"Chop_suey"
"en",-169.0,"Charles_Bronson"
"en",-168.0,"Chael_Sonnen"
"en",-167.0,"Edge_(wrestler)"
"en",-166.0,"Diane_Fleming"
"en",-165.0,"David_Carr_(journalist)"
"en",-164.0,"Daniel_Day-Lewis"
"en",-163.0,"Chainsaw"
"en",-162.0,"Chanel_West_Coast"
"en",-161.0,"Clash_of_the_Titans_(2010_film)"
"en",-160.0,"Chad_Michael_Murray"
"en",-159.0,"Chicago_Bulls"
"en",-158.0,"Crack_cocaine"
"en",-157.0,"Christina_Perri"
"en",-156.0,"Chad_Ochocinco"
"en",-155.0,"Cher_Lloyd"
"en",-154.0,"Cyprus"
"en",-153.0,"Criss_Angel"
"en",-152.0,"Chitty_Chitty_Bang_Bang"
"en",-151.0,"Coprophagia"
"en",-150.0,"Coffee"
"en",-149.0,"Colin_Ford"
"en",-148.0,"Chelsea_Handler"
"en",-147.0,"Christine_Taylor"
"en",-146.0,"Colin_Hanks"
"en",-145.0,"DVD_region_code"
"en",-144.0,"Charles_Barkley"
"en",-143.0,"Chicken"
"en",-142.0,"Charles_Bronson_(prisoner)"
"en",-141.0,"Chatroulette"
"en",-140.0,"Charlemagne"
"en",-139.0,"Christ_the_Redeemer_(statue)"
"en",-138.0,"Cindy_Crawford"
"en",-137.0,"Creedence_Clearwater_Revival"
"en",-136.0,"Chris_Benoit"
"en",-135.0,"Confederate_States_of_America"
"en",-134.0,"Cerebral_palsy"
"en",-133.0,"Ceviche"
"en",-132.0,"Columbia_University"
"en",-131.0,"Cole_Porter"
"en",-130.0,"Ciara"
"en",-129.0,"Chaz_Bono"
"en",-128.0,"Champagne_stemware"
"en",-127.0,"Charles_Darwin"
"en",-126.0,"Chad_Mendes"
"en",-125.0,"Charles_II_of_England"
"en",-124.0,"Cheese"
"en",-123.0,"Crips"
"en",-122.0,"Charlie_Hunnam"
"en",-121.0,"Cory_Monteith"
"en",-120.0,"Corey_Feldman"
"en",-119.0,"Chakra"
"en",-118.0,"Colorado"
"en",-117.0,"Common_Era"
"en",-116.0,"Chardonnay"
"en",-115.0,"Chanel_Iman"
"en",-114.0,"Colosseum"
"en",-113.0,"Chick-fil-A"
"en",-112.0,"Cesc_F%C3%A0bregas"
"en",-111.0,"Chevrolet_Camaro"
"en",-110.0,"Cellulitis"
"en",-109.0,"Chitterlings"
"en",-108.0,"Charlie%27s_Angels_(2011_TV_series)"
"en",-107.0,"Central_Park"
"en",-106.0,"Celtic_F.C."
"en",-105.0,"Ceremonials"
"en",-104.0,"Charlie_Watts"
"en",-103.0,"Chocolate"
"en",-102.0,"Cesare_Borgia"
"en",-101.0,"Chef"
"en",-100.0,"Chris_Cornell"
"en",-99.0,"Chevrolet_Silverado"
"en",-98.0,"Chemtrail_conspiracy_theory"
"en",-97.0,"Charades"
"en",-96.0,"Chantelle_Houghton"
"en",-95.0,"Charlie_sheen"
"en",-94.0,"Culture_Beat"
"en",-93.0,"Charlotte_Riley"
"en",-92.0,"Chichen_Itza"
"en",-91.0,"Celts"
"en",-90.0,"Charles_Bukowski"
"en",-89.0,"Charlotte,_North_Carolina"
"en",-88.0,"Charlie_and_the_Chocolate_Factory"
"en",-87.0,"Central_African_Republic"
"en",-86.0,"Chaos_theory"
"en",-85.0,"Chamillionaire"
"en",-84.0,"Chris_Webber"
"en",-83.0,"Charles_Stewart_(Canadian_politician)"
"en",-82.0,"Chastity_belt"
"en",-81.0,"Chris_Hondros"
"en",-80.0,"Chris_Greisen"
"en",-79.0,"Chambord_(liqueur)"
"en",-78.0,"Chad_Kroeger"
"en",-77.0,"Celtic_Woman"
"en",-76.0,"Chestnut"
"en",-75.0,"Central_processing_unit"
"en",-74.0,"Chester_Bennington"
"en",-73.0,"Chaka_Khan"
"en",-72.0,"Chevrolet_Volt"
"en",-71.0,"Charlie_Brown"
"en",-70.0,"Centurion_Card"
"en",-69.0,"Charlotte_Ayanna"
"en",-68.0,"Charlie_Villanueva"
"en",-67.0,"Centurion_(film)"
"en",-66.0,"Charcuterie"
"en",-65.0,"Chad"
"en",-64.0,"Centers_for_Disease_Control_and_Prevention"
"en",-63.0,"Ceremony_(film)"
"en",-62.0,"Charles_Lindbergh"
"en",-61.0,"Chappaqua,_New_York"
"en",-60.0,"Chanel"
"en",-59.0,"Charles_in_Charge"
"en",-58.0,"Central_America"
"en",-57.0,"Chemical_element"
"en",-56.0,"Cervical_cancer"
"en",-55.0,"Charles_Bing"
"en",-54.0,"Cerberus"
"en",-53.0,"Cetirizine"
"en",-52.0,"Centipede"
"en",-51.0,"Center_Stage"
"en",-50.0,"Central_European_Time"
"en",-49.0,"Charlie_Cox"
"en",-48.0,"Challenger_2"
"en",-47.0,"Chappelle%27s_Show"
"en",-46.0,"Centurion"
"en",-45.0,"Ceres_(dwarf_planet)"
"en",-44.0,"Celtic"
"en",-43.0,"Centralia,_Pennsylvania"
"en",-42.0,"Cellular_respiration"
"en",-41.0,"Celina_Jaitley"
"en",-40.0,"Cesar_Romero"
"en",-39.0,"Centennial_(miniseries)"
"en",-38.0,"Celia_Cruz"
"en",-37.0,"Celsius"
"en",-36.0,"Cement"
"en",-35.0,"Celia_Imrie"
"en",-34.0,"Cenk_Uygur"
"en",-33.0,"Cellulose"
"en",-32.0,"Century_egg"
"en",-31.0,"Celiac_disease"
"en",-30.0,"Cell_membrane"
"en",-29.0,"Cenotaph"
"en",-28.0,"Central_nervous_system"
"en",-27.0,"Celine_dion"
"en",-26.0,"Ch%C3%A2teau"
"en",-25.0,"Cerebral_edema"
"en",-24.0,"Celebrity_Apprentice"
"en",-23.0,"Cellophane_noodles"
"en",-22.0,"Celtic_knot"
"en",-21.0,"Cell_nucleus"
"en",-20.0,"Cellular_(film)"
"en",-19.0,"Cee_Lo_Green_discography"
"en",-18.0,"Celine_Dion_albums_discography"
"en",-17.0,"Celtic_Frost"
"en",-16.0,"Cell_cycle"
"en",-15.0,"Cee-Lo_Green"
"en",-14.0,"Celebrity_Deathmatch"
"en",-13.0,"Celebration"
"en",-12.0,"Celine_Dion_(album)"
"en",-11.0,"Celebrity_(album)"
"en",-10.0,"Cedric_Bixler-Zavala"
"en",-9.0,"Cecilia"
"en",-8.0,"Ceephax_Acid_Crew"
"en",-7.0,"Cecil_Womack"
"en",-6.0,"Category_3_cable"
"en",-5.0,"Caterpie"
"en",-4.0,"Caterpillar_D6"
"en",-3.0,"Category_of_being"
"en",-2.0,"Category_4_cable"
"en",-1.0,"!!Destroy-Oh-Boy!!"
"en2",-1.0,"%C3%80mbit_metropolit%C3%A0_de_Barcelona"
"eo",-278.0,"eo"
"eo",-26.0,"Pensa_spaco"
"eo",-16.0,"3997_Tagao"
"eo",-15.0,"3996_Fugako"
"eo",-14.0,"%C4%88efpa%C4%9Do"
"eo",-8.0,"Kim_%C4%9Cong-il"
"eo",-7.0,"Brulmotoro"
"eo",-6.0,"Borderline_(1950)"
"eo",-5.0,"23-a_de_januaro"
"eo",-4.0,"1-a_de_januaro"
"eo",-3.0,"-1182"
"eo",-2.0,"%C4%88e%C4%89enio"
"eo",-1.0,"%22Weird_Al%22_Yankovic"
"epo",-1.0,"%C4%88iang_Kai-%C5%9Dek"
"es",-139672.0,"es"
"es",-12957.0,"Alaska_(cantante)"
"es",-4727.0,"Anne_Igartiburu"
"es",-4454.0,"Ana_Torroja"
"es",-3533.0,"Pitingo"
"es",-3296.0,"Laura_Pausini"
"es",-2497.0,"2012"
"es",-2148.0,"Carlos_Baute"
"es",-1706.0,"Forrest_Gump"
"es",-1646.0,"David_Summers"
"es",-1568.0,"A%C3%B1o_Nuevo"
"es",-1402.0,"Roser"
"es",-1359.0,"Facebook"
"es",-1302.0,"Imperio_bizantino"
"es",-1239.0,"Pablo_Albor%C3%A1n"
"es",-1230.0,"Marta_S%C3%A1nchez"
"es",-1130.0,"Mar%C3%ADa_del_Monte"
"es",-1015.0,"Alaska"
"es",-984.0,"Windex.php"
"es",-938.0,"Doce_uvas"
"es",-930.0,"Nancys_Rubias"
"es",-883.0,"Nochevieja"
"es",-843.0,"Hombres_G"
"es",-805.0,"Arroba_(s%C3%ADmbolo)"
"es",-699.0,"Fangoria"
"es",-645.0,"Isabel_Pantoja"
"es",-605.0,"Calendario_maya"
"es",-568.0,"Justin_Bieber"
"es",-563.0,"2011"
"es",-529.0,"Alaska_y_Dinarama"
"es",-520.0,"Dragon_Ball"
"es",-510.0,"Shakira"
"es",-488.0,"Selena_Gomez"
"es",-486.0,"David_Bustamante"
"es",-475.0,"A%C3%B1o_bisiesto"
"es",-474.0,"A%C3%B1o_Nuevo_Chino"
"es",-469.0,"August_Rush"
"es",-443.0,"Lady_Gaga"
"es",-442.0,"Adele"
"es",-439.0,"Mecano_(banda)"
"es",-414.0,"Michel_Tel%C3%B3"
"es",-405.0,"Miguel_Gila"
"es",-395.0,"Jos%C3%A9_Mota"
"es",-392.0,"Mario_Vaquerizo"
"es",-389.0,"Google"
"es",-388.0,"Olvido_Gara"
"es",-385.0,"Paloma_San_Basilio"
"es",-363.0,"Wyatt_Earp"
"es",-360.0,"Espa%C3%B1a"
"es",-357.0,"Miguel_Bos%C3%A9"
"es",-342.0,"A%C3%B1o_viejo"
"es",-340.0,"Rally_Dakar"
"es",-338.0,"Lionel_Messi"
"es",-335.0,"Pedro_Armend%C3%A1riz_Jr."
"es",-331.0,"M%C3%A9xico"
"es",-323.0,"Estados_Unidos"
"es",-320.0,"Victorious"
"es",-319.0,"Jennette_McCurdy"
"es",-312.0,"ICarly"
"es",-310.0,"Pitbull_(cantante)"
"es",-308.0,"Leonardo_da_Vinci"
"es",-306.0,"LMFAO"
"es",-293.0,"D%C3%BAo_Din%C3%A1mico"
"es",-290.0,"Calendario_gregoriano"
"es",-286.0,"Dawn_of_the_dead"
"es",-285.0,"Freddie_Mercury"
"es",-279.0,"Cultura_maya"
"es",-276.0,"Stephen_Hawking"
"es",-274.0,"Pedro_Armend%C3%A1riz"
"es",-267.0,"Tom_Hanks"
"es",-264.0,"Navidad"
"es",-261.0,"Alaska_y_los_Pegamoides"
"es",-260.0,"Burj_Khalifa"
"es",-258.0,"David_Guetta"
"es",-255.0,"Astrolog%C3%ADa_china"
"es",-254.0,"Remedios_Cervantes"
"es",-253.0,"Calendario_chino"
"es",-250.0,"Katy_Perry"
"es",-249.0,"%C3%81uryn"
"es",-248.0,"Hellboy"
"es",-244.0,"Jim_Carrey"
"es",-242.0,"Dub%C3%A1i"
"es",-241.0,"Steve_Jobs"
"es",-238.0,"Mari_Trini"
"es",-235.0,"Kurt_Cobain"
"es",-234.0,"M%C3%B3nica_Naranjo"
"es",-232.0,"Argentina"
"es",-229.0,"Chuck_Norris"
"es",-228.0,"Miley_Cyrus"
"es",-227.0,"Dawn_of_the_dead_(pel%C3%ADcula_de_2004)"
"es",-226.0,"Fen%C3%B3meno_de_2012"
"es",-225.0,"Adolf_Hitler"
"es",-224.0,"Brasil"
"es",-223.0,"Albert_Einstein"
"es",-221.0,"Times_Square"
"es",-219.0,"Jennifer_Lopez"
"es",-218.0,"Julio_Iglesias"
"es",-216.0,"Sudario_de_Tur%C3%ADn"
"es",-215.0,"Copa_Libertadores_2012"
"es",-213.0,"Paulina_Rubio"
"es",-210.0,"Bob_Marley"
"es",-209.0,"Samoa"
"es",-205.0,"Cristiano_Ronaldo"
"es",-203.0,"Demi_Lovato"
"es",-202.0,"Brock_Lesnar"
"es",-201.0,"Huso_horario"
"es",-200.0,"Reyes_Magos"
"es",-198.0,"Zac_Efron"
"es",-195.0,"Thierry_Henry"
"es",-194.0,"Nostradamus"
"es",-193.0,"Glee_(serie_de_televisi%C3%B3n)"
"es",-192.0,"Drake_Bell"
"es",-190.0,"Brad_Pitt"
"es",-189.0,"Segunda_Guerra_Mundial"
"es",-188.0,"Juan_Pardo_(cantante)"
"es",-187.0,"Carpe_diem"
"es",-186.0,"31_de_diciembre"
"es",-185.0,"Ariana_Grande"
"es",-184.0,"Joaqu%C3%ADn_Prat"
"es",-183.0,"House_M._D."
"es",-181.0,"Yao_Ming"
"es",-180.0,"Calle_13_(banda)"
"es",-177.0,"Harry_Potter"
"es",-176.0,"Hilary_Duff"
"es",-175.0,"Piratas_del_Caribe"
"es",-174.0,"Club_Universidad_de_Chile"
"es",-172.0,"Wiki"
"es",-171.0,"Bella_Thorne"
"es",-170.0,"Canarias"
"es",-169.0,"Android"
"es",-168.0,"Neymar"
"es",-167.0,"Amenorrea"
"es",-166.0,"Puerto_Rico"
"es",-165.0,"2012_(pel%C3%ADcula)"
"es",-164.0,"Alejandro_Sanz"
"es",-162.0,"Amy_Winehouse"
"es",-161.0,"Kickin%27_It"
"es",-160.0,"A%C3%B1o"
"es",-159.0,"Edurne_(cantante)"
"es",-158.0,"Gary_Sinise"
"es",-157.0,"Signo_zodiacal"
"es",-156.0,"Amor"
"es",-155.0,"Avril_Lavigne"
"es",-154.0,"David_Bisbal"
"es",-153.0,"Best_Player"
"es",-152.0,"Megan_Fox"
"es",-151.0,"F%C3%BAtbol_Club_Barcelona"
"es",-150.0,"Ana_Bel%C3%A9n"
"es",-149.0,"Kristen_Stewart"
"es",-148.0,"Corea_del_Norte"
"es",-147.0,"Four_Rooms"
"es",-146.0,"Kim_Kardashian"
"es",-145.0,"1_de_enero"
"es",-144.0,"Guillermo_Murray"
"es",-143.0,"Colombia"
"es",-142.0,"Pink_Floyd"
"es",-141.0,"Popstars"
"es",-140.0,"Marilyn_Monroe"
"es",-139.0,"Paz_Padilla"
"es",-138.0,"Led_Zeppelin"
"es",-137.0,"Correo_electr%C3%B3nico"
"es",-136.0,"Australia"
"es",-135.0,"Guillermo_Franco_Farquarson"
"es",-134.0,"Josh_Peck"
"es",-133.0,"Adam_Sandler"
"es",-132.0,"Adidas"
"es",-131.0,"AC/DC"
"es",-130.0,"Eminem"
"es",-129.0,"Angelina_Jolie"
"es",-128.0,"Bee_Gees"
"es",-127.0,"Colo-Colo"
"es",-126.0,"Beyonc%C3%A9"
"es",-125.0,"Coraz%C3%B3n"
"es",-124.0,"Drake_%26_Josh"
"es",-123.0,"Andr%C3%A9s_D%27Alessandro"
"es",-122.0,"Carlos_Santana"
"es",-121.0,"Abu_Dabi"
"es",-120.0,"Anime"
"es",-119.0,"Francia"
"es",-118.0,"Enrique_Iglesias"
"es",-117.0,"Canis_lupus_familiaris"
"es",-116.0,"Assassin%27s_Creed"
"es",-115.0,"Arnold_Schwarzenegger"
"es",-114.0,"Chayanne"
"es",-113.0,"Absenta"
"es",-112.0,"Hipster_(subcultura_contempor%C3%A1nea)"
"es",-111.0,"Alquimia"
"es",-110.0,"Bruce_Lee"
"es",-109.0,"Hannah_Montana"
"es",-108.0,"Anonymous"
"es",-107.0,"Adam_Levine"
"es",-106.0,"2010"
"es",-105.0,"Canad%C3%A1"
"es",-104.0,"C%C3%B3digo_QR"
"es",-103.0,"Fergie"
"es",-102.0,"A.N.T._Farm"
"es",-101.0,"AK-47"
"es",-100.0,"AURYN"
"es",-99.0,"One_Piece"
"es",-98.0,"Avenged_Sevenfold"
"es",-97.0,"%C3%91"
"es",-96.0,"Asado"
"es",-95.0,"Asia"
"es",-94.0,"Bruno_Mars"
"es",-93.0,"Barcelona"
"es",-92.0,"%C3%80ngel_Casas"
"es",-91.0,"Alex_Ferguson"
"es",-90.0,"American_Horror_Story"
"es",-89.0,"Concierto_de_A%C3%B1o_Nuevo_de_Viena"
"es",-88.0,"Akira_Toriyama"
"es",-87.0,"Austin_Butler"
"es",-86.0,"Autismo"
"es",-85.0,"Continente"
"es",-84.0,"Antonio_Banderas"
"es",-83.0,"2013"
"es",-82.0,"Ai_se_eu_te_pego"
"es",-81.0,"Agnosticismo"
"es",-80.0,"Amaral"
"es",-79.0,"Cirque_du_Soleil"
"es",-78.0,"Ashley_Tisdale"
"es",-77.0,"Club_de_F%C3%BAtbol_Pachuca"
"es",-76.0,"Cecilia_(cantautora)"
"es",-75.0,"Bakt%C3%BAn"
"es",-74.0,"Alejandro_Magno"
"es",-73.0,"Evanescence"
"es",-72.0,"Bal%C3%B3n_de_Oro"
"es",-71.0,"Daiquiri_(c%C3%B3ctel)"
"es",-70.0,"Amanda_Rosa"
"es",-69.0,"Carrera_de_San_Silvestre"
"es",-68.0,"Agua"
"es",-67.0,"Ajedrez"
"es",-66.0,"A%C3%B1o_nuevo_japon%C3%A9s"
"es",-65.0,"Adolf_Dassler"
"es",-64.0,"Altruismo"
"es",-63.0,"Alexis_S%C3%A1nchez"
"es",-62.0,"%C3%81tomo"
"es",-61.0,"%C3%89dith_Piaf"
"es",-60.0,"Alex_Pettyfer"
"es",-59.0,"29_de_febrero"
"es",-58.0,"Cameron_Diaz"
"es",-57.0,"Alejandra_Guzm%C3%A1n"
"es",-56.0,"21_de_diciembre"
"es",-55.0,"%C3%81rbol_de_Navidad"
"es",-54.0,"Alberto_Olmedo"
"es",-53.0,"21_(%C3%A1lbum)"
"es",-52.0,"30_Seconds_to_Mars"
"es",-51.0,"%C3%81frica"
"es",-50.0,"3Ball_MTY"
"es",-49.0,"Andorra"
"es",-48.0,"1984_(novela)"
"es",-47.0,"Accidente_de_Chern%C3%B3bil"
"es",-46.0,"ALF"
"es",-45.0,"Abraham_Lincoln"
"es",-44.0,"2000"
"es",-43.0,".xxx"
"es",-42.0,"Accidente_cerebrovascular"
"es",-41.0,"Adriana_Lima"
"es",-40.0,"Airbus_A380"
"es",-39.0,"%C3%89dgar_Vivar"
"es",-38.0,"Amaia_Montero"
"es",-37.0,"%C3%8Dndice_de_masa_corporal"
"es",-36.0,"1912"
"es",-35.0,"%C3%81rea"
"es",-34.0,"%C3%81msterdam"
"es",-33.0,"40_Principales"
"es",-32.0,"%C2%A1Viva_la_Pepa!"
"es",-31.0,"Ad_hoc"
"es",-30.0,"%C3%81guila_roja"
"es",-29.0,"1994"
"es",-28.0,"%C2%A1Vivan_los_ni%C3%B1os!"
"es",-27.0,"%C3%81cido_clorh%C3%ADdrico"
"es",-26.0,"%C3%81guila"
"es",-25.0,"%27N_Sync"
"es",-24.0,"2005"
"es",-23.0,"%C3%81cido_mefen%C3%A1mico"
"es",-22.0,"%C3%81cido"
"es",-21.0,"%C3%81cido_%C3%BArico"
"es",-20.0,"%C3%81lvaro_Obreg%C3%B3n"
"es",-19.0,"%C3%81cido_acetilsalic%C3%ADlico"
"es",-18.0,"%C3%81cido_ac%C3%A9tico"
"es",-17.0,"$"
"es",-16.0,"%C2%A1M%C3%A1s_que_baile!"
"es",-15.0,"%C3%81cido_desoxirribonucleico"
"es",-14.0,"%C3%81cido_ribonucleico"
"es",-13.0,"%C2%BFD%C3%B3nde_est%C3%A1_Wally%3F"
"es",-12.0,"%C3%81cido_graso_omega_3"
"es",-11.0,"%C3%81cido_graso"
"es",-10.0,"%C3%80ngel_Ll%C3%A0cer"
"es",-9.0,"%C3%80lex_Casademunt"
"es",-8.0,"%27O_sole_mio"
"es",-7.0,"%C2%A1Hola!"
"es",-6.0,"%C2%A1Qu%C3%A9_tiempo_tan_feliz!"
"es",-5.0,"%22The_Spaghetti_Incident%3F%22"
"es",-4.0,"%22Heroes%22"
"es",-3.0,"%2774_Jailbreak"
"es",-2.0,"%22Weird_Al%22_Yankovic"
"es",-1.0,"$h*!_My_Dad_Says"
"et",-542.0,"et"
"et",-216.0,"Anne_Veski"
"et",-187.0,"Esileht"
"et",-110.0,"Lady_Gaga"
"et",-33.0,"Vanilla_Ninja"
"et",-29.0,"Hendrik_Sal-Saller"
"et",-25.0,"Marju_L%C3%A4nik"
"et",-21.0,"Meeletu_(film)"
"et",-19.0,"Bakuu"
"et",-18.0,"Karl_Madis"
"et",-17.0,"Winny_Puhh"
"et",-16.0,"Eesti"
"et",-15.0,"Lenna_Kuurmaa"
"et",-14.0,"Koit_Toome"
"et",-13.0,"Eda-Ines_Etti"
"et",-12.0,"Alla_Pugat%C5%A1ova"
"et",-11.0,"J%C3%B5ulud"
"et",-10.0,"Ain_Tammesson"
"et",-9.0,"Club_Kung_Fu"
"et",-8.0,"2012"
"et",-7.0,"Dagmar_Oja"
"et",-6.0,"Eesti_n%C3%A4itlejate_loend"
"et",-5.0,"A-R%C3%BChm_(ansambel)"
"et",-4.0,"Eestimaa"
"et",-3.0,"2003._aasta_Eurovisiooni_lauluv%C3%B5istlus"
"et",-2.0,"%27s-Hertogenbosch"
"et",-1.0,"%22Hukkunud_Alpinisti%22_hotell_(film)"
"eu",-379.0,"eu"
"eu",-92.0,"Azala"
"eu",-36.0,"Espainia"
"eu",-28.0,"Europar_Batasuna"
"eu",-21.0,"Frantzia"
"eu",-19.0,"wiki/w/index.php"
"eu",-15.0,"Ameriketako_Estatu_Batuak"
"eu",-14.0,"Alemania"
"eu",-10.0,"Euskal_Herria"
"eu",-9.0,"1986"
"eu",-8.0,"1511"
"eu",-7.0,"1431"
"eu",-6.0,"Anne_Igartiburu"
"eu",-5.0,"Edukiak_kudeatzeko_sistema/"
"eu",-4.0,"/mo.wiktionary.org/wiki/w/index.php"
"eu",-3.0,"/mi.wiktionary.org/wiki/w/index.php"
"eu",-2.0,"/mo.wiktionary.org/wiki//eu.wiktionary.org/w/index.php"
"eu",-1.0,"%C3%80lex_Mumbr%C3%BA"
"ext",-3.0,"Bulg%C3%A1ria"
"ext",-2.0,"Am%C3%A9rica_Latina"
"ext",-1.0,"1936"
"fa",-2228.0,"fa"
"fa",-319.0,"%D8%B5%D9%81%D8%AD%D9%87%D9%94_%D8%A7%D8%B5%D9%84%DB%8C"
"fa",-111.0,"%D8%B7%D8%B1%D8%AD_%D8%A7%D8%B1%D8%AA%D9%82%D8%A7%DB%8C_%D8%A7%D9%85%D9%86%DB%8C%D8%AA_%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%DB%8C"
"fa",-61.0,"%D8%A2%D9%85%DB%8C%D8%B2%D8%B4_%D8%AC%D9%86%D8%B3%DB%8C"
"fa",-52.0,"%D8%AA%D9%87%D8%B1%D8%A7%D9%86"
"fa",-45.0,"%D8%A2%D9%86%D8%AF%D8%B1%D8%A7_%D9%BE%D8%A7%D9%84%D8%A7%D8%AF%DB%8C%D9%88"
"fa",-43.0,"%DA%A9%DB%8C%D8%B1"
"fa",-33.0,"%D9%85%D9%86%D8%A7%D8%B7%D9%82_%D8%B4%D9%87%D9%88%D8%A7%D9%86%DB%8C"
"fa",-32.0,"%D8%A7%D9%88%D8%AC_%D9%84%D8%B0%D8%AA_%D8%AC%D9%86%D8%B3%DB%8C"
"fa",-31.0,"%DA%A9%D8%B3"
"fa",-30.0,"%D8%A2%D9%85%DB%8C%D8%B2%D8%B4_%D8%AC%D9%86%D8%B3%DB%8C_%D8%AF%D8%B1_%D8%A7%D9%86%D8%B3%D8%A7%D9%86"
"fa",-28.0,"%D8%B1%D9%88%D8%B4%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%A2%D9%85%DB%8C%D8%B2%D8%B4_%D8%AC%D9%86%D8%B3%DB%8C"
"fa",-27.0,"%D8%A2%D9%84%D8%AA_%D8%AA%D9%86%D8%A7%D8%B3%D9%84%DB%8C"
"fa",-25.0,"%D8%AA%D8%AC%D8%A7%D9%88%D8%B2_%D8%AC%D9%86%D8%B3%DB%8C"
"fa",-22.0,"%D8%A7%D8%B3%D9%81%D9%86%D8%AF%DB%8C%D8%A7%D8%B1_%D8%B1%D8%AD%DB%8C%D9%85%E2%80%8C%D9%85%D8%B4%D8%A7%DB%8C%DB%8C"
"fa",-21.0,"%D9%85%D8%AD%D9%85%D8%AF_%D9%85%D8%B5%D8%AF%D9%82"
"fa",-20.0,"%D8%A7%DB%8C%D8%B1%D8%A7%D9%86"
"fa",-19.0,"%DA%A9%DB%8C%D8%B3%D9%87_%D8%AE%D8%A7%DB%8C%D9%87"
"fa",-18.0,"%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86"
"fa",-17.0,"%D8%A8%D8%A7%D8%B4%DA%AF%D8%A7%D9%87_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%AF%D8%A7%D9%85%D8%A7%D8%B4_%DA%AF%DB%8C%D9%84%D8%A7%D9%86"
"fa",-16.0,"%D8%A7%D8%B2_%D9%85%D9%82%D8%B9%D8%AF_%D8%A8%D9%87_%D8%AF%D9%87%D8%A7%D9%86"
"fa",-15.0,"%D8%B3%DB%8C%D8%AF_%D8%B9%D9%84%DB%8C_%D8%AE%D8%A7%D9%85%D9%86%D9%87%E2%80%8C%D8%A7%DB%8C"
"fa",-14.0,"%D8%A2%D9%85%D9%BE%D9%84%DB%8C%E2%80%8C%D9%81%D8%A7%DB%8C%D8%B1"
"fa",-13.0,"%D8%A2%D9%84%D9%85%D8%A7%D9%86"
"fa",-12.0,"%B3%ED%B3%CA%E3%E2%B9%A7%E3%E1"
"fa",-11.0,"%D8%A2%D9%85%DB%8C%D8%B2%D8%B4_%D8%AC%D9%86%D8%B3%DB%8C_%D8%AF%D9%87%D8%A7%D9%86%DB%8C"
"fa",-10.0,"%D8%A2%DB%8C%D9%84%D8%A7%D8%B1_%D8%AF%DB%8C%D8%A7%D9%86%D8%AA%DB%8C"
"fa",-9.0,"%D8%A2%D9%84%D8%AA%D8%A7_%D8%A7%D9%88%D8%B4%D9%86"
"fa",-8.0,"%D8%A2%D9%85%DB%8C%D8%B2%D8%B4_%D8%A8%D8%A7_%D8%AD%DB%8C%D9%88%D8%A7%D9%86%D8%A7%D8%AA"
"fa",-7.0,"%D8%A2%D9%84%D8%AA_%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87_%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C"
"fa",-6.0,"%D8%A2%D8%B1%DB%8C%D8%A7_%D8%AC%DB%8C%D9%88%D9%88%D8%A7%D9%86%DB%8C"
"fa",-5.0,"%D8%A2%D8%AF%D8%B1%DB%8C_%D9%87%D9%84%D9%86%D8%AF%D8%B1"
"fa",-4.0,"%252525252525252525252525252525252525252525D8%252525252525252525252525252525252525252525B4%252525252525252525252525252525252525252525D8%252525252525252525252525252525252525252525A7%252525252525252525252525252525252525252525D9%25252525252525252525252525252525252525252587%252525252525252525252525252525252525252525DB%2525252525252525252525252525252525252525258C%252525252525252525252525252525252525252525D9%25252525252525252525252525252525252525252586_%252525252525252525252525252525252525252525D9%25252525252525252525252525252525252525252586%252525252525252525252525252525252525252525D8%252525252525252525252525252525252525252525AC%252525252525252525252525252525252525252525D9%25252525252525252525252525252525252525252581%252525252525252525252525252525252525252525DB%2525252525252525252525252525252525252525258C"
"fa",-3.0,"%25252525252525252525252525252525252525252525252525D8%25252525252525252525252525252525252525252525252525B4%25252525252525252525252525252525252525252525252525D8%25252525252525252525252525252525252525252525252525A7%25252525252525252525252525252525252525252525252525D9%2525252525252525252525252525252525252525252525252587%25252525252525252525252525252525252525252525252525DB%252525252525252525252525252525252525252525252525258C%25252525252525252525252525252525252525252525252525D9%2525252525252525252525252525252525252525252525252586_%25252525252525252525252525252525252525252525252525D9%2525252525252525252525252525252525252525252525252586%25252525252525252525252525252525252525252525252525D8%25252525252525252525252525252525252525252525252525AC%25252525252525252525252525252525252525252525252525D9%2525252525252525252525252525252525252525252525252581%25252525252525252525252525252525252525252525252525DB%252525252525252525252525252525252525252525252525258C"
